  00000746:  59 d1                                           MTC 0xd1
  00000748:  59 d2                                           MTC 0xd2
  0000074a:  59 d3 00                                        MTC 0xd3
  0000074d:  99 01                                           MODE.Exec 64
  0000074f:  71 e4 31 35 f8 53 7f 00                         TIP.PGE 0x7f53f83531e4 (3)
  00000758:  0c                                              TNT TN (2)
  00000759:  2d f7 8e                                        TIP 0x8ef7 (1)
  0000075c:  59 d4                                           MTC 0xd4
  0000075e:  04 00                                           TNT N (1)
  00000760:  4d 8f b8 38 f8                                  TIP 0xf838b88f (2)
  00000765:  04 00                                           TNT N (1)
  00000767:  6d a0 e1 ce 75 b3 55 00                         TIP 0x55b375cee1a0 (3)
  00000770:  59 d5 00 00 00 00 00                            MTC 0xd5
  00000777:  6d c0 7c 2d f8 53 7f 00                         TIP 0x7f53f82d7cc0 (3)
  00000780:  f0                                              TNT TTTNNN (6)
  00000781:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  00000786:  59 d6                                           MTC 0xd6
  00000788:  0a                                              TNT NT (2)
  00000789:  4d 35 c9 2e f8                                  TIP 0xf82ec935 (2)
  0000078e:  60 00                                           TNT TNNNN (5)
  00000790:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  00000795:  06 00 00                                        TNT T (1)
  00000798:  4d a2 c9 2e f8                                  TIP 0xf82ec9a2 (2)
  0000079d:  80                                              TNT NNNNNN (6)
  0000079e:  04 00                                           TNT N (1)
  000007a0:  2d 58 d9                                        TIP 0xd958 (1)
  000007a3:  59 d7                                           MTC 0xd7
  000007a5:  e2                                              TNT TTNNNT (6)
  000007a6:  fc 00                                           TNT TTTTTN (6)
  000007a8:  2d a5 d5                                        TIP 0xd5a5 (1)
  000007ab:  ac                                              TNT NTNTTN (6)
  000007ac:  da                                              TNT TNTTNT (6)
  000007ad:  50 00 00                                        TNT NTNNN (5)
  000007b0:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  000007b5:  ba                                              TNT NTTTNT (6)
  000007b6:  aa                                              TNT NTNTNT (6)
  000007b7:  08                                              TNT NN (2)
  000007b8:  4d d0 15 40 f8                                  TIP 0xf84015d0 (2)
  000007bd:  32                                              TNT TNNT (4)
  000007be:  59 d8                                           MTC 0xd8
  000007c0:  4d 62 56 30 f8                                  TIP 0xf8305662 (2)
  000007c5:  04 00 00                                        TNT N (1)
  000007c8:  4d dd d7 2e f8                                  TIP 0xf82ed7dd (2)
  000007cd:  10 00 00                                        TNT NNN (3)
  000007d0:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  000007d5:  0a 00 00                                        TNT NT (2)
  000007d8:  4d c4 cf 2e f8                                  TIP 0xf82ecfc4 (2)
  000007dd:  08 00 00                                        TNT NN (2)
  000007e0:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  000007e5:  06 00 00                                        TNT T (1)
  000007e8:  4d 16 d0 2e f8                                  TIP 0xf82ed016 (2)
  000007ed:  84                                              TNT NNNNTN (6)
  000007ee:  0c 00                                           TNT TN (2)
  000007f0:  4d 6f 7d 2d f8                                  TIP 0xf82d7d6f (2)
  000007f5:  04 00                                           TNT N (1)
  000007f7:  6d 96 e1 ce 75 b3 55 00                         TIP 0x55b375cee196 (3)
  00000807:  6d 40 b8 38 f8 53 7f 00                         TIP 0x7f53f838b840 (3)
  00000810:  10                                              TNT NNN (3)
  00000811:  01                                              TIP.PGD no ip
  00000812:  59 d9                                           MTC 0xd9
  00000814:  59 da                                           MTC 0xda
  00000816:  59 db                                           MTC 0xdb
  00000818:  59 dc                                           MTC 0xdc
  0000081a:  59 dd                                           MTC 0xdd
  0000081c:  59 de                                           MTC 0xde
  0000081e:  59 df                                           MTC 0xdf
  00000820:  59 e0                                           MTC 0xe0
  00000822:  59 e1                                           MTC 0xe1
  00000824:  59 e2                                           MTC 0xe2
  00000826:  59 e3                                           MTC 0xe3
  00000828:  59 e4                                           MTC 0xe4
  0000082a:  59 e5 00 00 00 00 00 00                         MTC 0xe5
  00000836:  19 da e8 ca a8 56 06 00                         TSC 0x656a8cae8da
  00000846:  02 73 0b bb 00 36 00 00                         TMA CTC 0xbb0b FC 0x36
  00000850:  02 03 2e 00                                     CBR 0x2e
  00000854:  59 0c                                           MTC 0xc
  00000856:  59 0d                                           MTC 0xd
  00000858:  59 0e                                           MTC 0xe
  0000085a:  59 0f                                           MTC 0xf
  0000085c:  59 10 00 00 00 00 00 00                         MTC 0x10
  00000865:  99 01                                           MODE.Exec 64
  00000867:  71 e4 31 35 f8 53 7f 00                         TIP.PGE 0x7f53f83531e4 (3)
  00000870:  0c                                              TNT TN (2)
  00000871:  2d f7 8e                                        TIP 0x8ef7 (1)
  00000874:  04 00 00 00                                     TNT N (1)
  00000878:  4d 8f b8 38 f8                                  TIP 0xf838b88f (2)
  0000087d:  59 11                                           MTC 0x11
  0000087f:  04 00 00 00 00 00 00 00                         TNT N (1)
  00000887:  6d a0 e1 ce 75 b3 55 00                         TIP 0x55b375cee1a0 (3)
  00000897:  6d c0 7c 2d f8 53 7f 00                         TIP 0x7f53f82d7cc0 (3)
  000008a0:  f0                                              TNT TTTNNN (6)
  000008a1:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  000008a6:  59 12                                           MTC 0x12
  000008a8:  59 13                                           MTC 0x13
  000008aa:  0a                                              TNT NT (2)
  000008ab:  4d 35 c9 2e f8                                  TIP 0xf82ec935 (2)
